ticker,source_etf,country_code,region,section,weight,shares,price
ACA,WLS,FP,,Financials,0.016921,911.874,16.725
L,WLS,UN,,Financials,0.01691,172.416,102.24
TOST,WLS,UN,,Financials,0.016782,474.627,36.86
PKO,WLS,PW,,Financials,0.016481,857.594,73.74
2388,WLS,HK,,Financials,0.016305,3588.506,36.86
EMIRATES,WLS,DB,,Financials,0.016177,2457.99,25.2
8309,WLS,JT,,Financials,0.015886,612.279,4127.0
BBDC4,WLS,BS,,Financials,0.01576,5160.168,17.08
601166,WLS,C1,,Financials,0.015712,5925.594114,19.69
2328,WLS,HK,,Financials,0.015615,6899.294,18.36
300059,WLS,C2,,Financials,0.015548,4425.13055,26.09
FCNCA,WLS,UW,,Financials,0.015487,9.088,1776.47
6178,WLS,JT,,Financials,0.015473,1723.538,1428.0
ABN,WLS,NA,,Financials,0.015358,516.490111,26.8
ALINMA,WLS,AB,,Financials,0.015279,2245.949,26.6
MAY,WLS,MK,,Financials,0.015144,6701.09,9.95
BBRI,WLS,IJ,,Financials,0.015123,70121.016,3730.0
CG,WLS,UW,,Financials,0.014644,258.302,59.1
2886,WLS,TT,,Financials,0.01461,11090.029,42.0
RKT,WLS,UN,,Financials,0.014502,929.744,16.26
EQH,WLS,UN,,Financials,0.014469,302.274,49.9
2884,WLS,TT,,Financials,0.014381,13893.603,33.0
086790,WLS,KP,,Financials,0.01437,247.556,86000.0
EG,WLS,UN,,Financials,0.014133,41.883,351.77
SUN,WLS,AT,,Financials,0.014091,1080.019,20.75
BIRG,WLS,ID,,Financials,0.013968,886.856,14.195
FNF,WLS,UN,,Financials,0.013893,261.285,55.43
BAER,WLS,SE,,Financials,0.013875,204.914,56.9
SGX,WLS,SP,,Financials,0.013833,1068.676,17.51
2887,WLS,TT,,Financials,0.013751,23318.82,18.8
EWBC,WLS,UW,,Financials,0.013741,136.491,104.95
600030,WLS,C1,,Financials,0.013654,3416.131592,29.68
601328,WLS,C1,,Financials,0.013579,14938.538045,6.75
600000,WLS,C1,,Financials,0.013513,8474.950282,11.84
ASRNL,WLS,NA,,Financials,0.013477,208.782,58.18
2885,WLS,TT,,Financials,0.013389,12390.24389,34.45
PBK,WLS,MK,,Financials,0.013208,13524.332,4.3
BAP,WLS,UN,,Financials,0.013029,51.992,261.24
8473,WLS,JT,,Financials,0.012899,297.62,6894.0
ETE,WLS,GA,,Financials,0.012889,837.824,13.865
NLY,WLS,UN,,Financials,0.012825,640.008,20.89
DIB,WLS,DB,,Financials,0.012772,5147.918,9.5
11,WLS,HK,,Financials,0.012749,687.681,150.4
FBK,WLS,IM,,Financials,0.012512,610.248,18.48
ADIB,WLS,DH,,Financials,0.012466,2136.576,22.34
IAG,WLS,AT,,Financials,0.01245,2354.502,8.41
RIBL,WLS,AB,,Financials,0.012382,1769.537,27.36
RGA,WLS,UN,,Financials,0.012277,65.738,194.69
UNM,WLS,UN,,Financials,0.012092,164.203,76.77
TW,WLS,UW,,Financials,0.012062,115.601,108.77
B3SA3,WLS,BS,,Financials,0.011911,5208.042,12.79
CIMB,WLS,MK,,Financials,0.011896,6983.326,7.5
DSCT,WLS,IT,,Financials,0.011726,1225.793,3248.0
AGS,WLS,BB,,Financials,0.011722,180.755,58.45
BJFIN,WLS,IS,,Financials,0.011692,539.491,2004.3
RNR,WLS,UN,,Financials,0.01145,46.013,259.42
QIBK,WLS,QD,,Financials,0.011356,1814.603,23.78
ENX,WLS,FP,,Financials,0.01135,78.632,130.1
8697,WLS,JT,,Financials,0.011242,1021.767,1750.0
ITSA4,WLS,BS,,Financials,0.011228,5718.482,10.98
FHN,WLS,UN,,Financials,0.011195,498.116,23.43
BPAC11,WLS,BS,,Financials,0.01112,1311.698,47.41
BALN,WLS,SE,,Financials,0.011018,45.655,202.8
ADCB,WLS,DH,,Financials,0.011013,2900.135,14.54
EVR,WLS,UN,,Financials,0.010848,36.018,313.97
BBAS3,WLS,BS,,Financials,0.010773,2843.067,21.19
MB,WLS,IM,,Financials,0.010768,585.727,16.57
AIZ,WLS,UN,,Financials,0.010529,50.248,218.45
GL,WLS,UN,,Financials,0.01052,80.371,136.45
GWO,WLS,CT,,Financials,0.010479,263.655,58.08
8795,WLS,JT,,Financials,0.010425,470.802,3522.0
JKHY,WLS,UW,,Financials,0.01037,72.399,149.32
PST,WLS,IM,,Financials,0.01036,454.814,20.53
SF,WLS,UN,,Financials,0.010351,96.903,111.35
ALLY,WLS,UN,,Financials,0.010301,274.003,39.19
ADM,WLS,LN,,Financials,0.010301,239.377,3378.0
316140,WLS,KP,,Financials,0.010285,601.08,25350.0
FDS,WLS,UN,,Financials,0.010241,37.712,283.08
2892,WLS,TT,,Financials,0.010197,11229.32395,28.95
PEO,WLS,PW,,Financials,0.010121,209.976,184.95
IVZ,WLS,UN,,Financials,0.010092,440.195,23.9
601211,WLS,C1,,Financials,0.010087,3954.705678,18.94
KNSL,WLS,UN,,Financials,0.010081,22.06,476.37
CMA,WLS,UN,,Financials,0.010008,130.077,80.21
IAG,WLS,CT,,Financials,0.009979,92.664,157.37
2601,WLS,HK,,Financials,0.009973,2576.594,31.4
FUTU,WLS,UQ,,Financials,0.009892,59.26584,174.0
AFG,WLS,UN,,Financials,0.009884,71.872,143.36
HLI,WLS,UN,,Financials,0.009883,54.28,189.8
2890,WLS,TT,,Financials,0.009877,11973.173487,26.3
8601,WLS,JT,,Financials,0.009854,1343.047,1167.0
EUROB,WLS,GA,,Financials,0.009828,2432.831,3.641
MZTF,WLS,IT,,Financials,0.009771,152.674,21730.0
KBANK,WLS,TB,,Financials,0.009758,1998.588,166.5
AGNC,WLS,UW,,Financials,0.00972,1013.309,10.0
ALPHA,WLS,GA,,Financials,0.009707,2315.124,3.779
X,WLS,CT,,Financials,0.009662,274.864,51.37
JIOFIN,WLS,IS,,Financials,0.009651,2896.469,308.15
BG,WLS,AV,,Financials,0.009631,78.558,110.5
BKT,WLS,SQ,,Financials,0.009592,640.121,13.505
AGN,WLS,NA,,Financials,0.009584,1274.399,6.778
OWL,WLS,UN,,Financials,0.009578,614.446,16.25
UNI,WLS,IM,,Financials,0.009538,455.546,18.87
SSB,WLS,UN,,Financials,0.009516,100.351,98.85
WBS,WLS,UN,,Financials,0.009471,166.834,59.18
SHFL,WLS,IS,,Financials,0.009413,1308.994,665.05
ORI,WLS,UN,,Financials,0.009377,226.913,43.08
SCB,WLS,TB,,Financials,0.009311,2461.579,129.0
PHOE,WLS,IT,,Financials,0.009311,245.058,12900.0
SEIC,WLS,UW,,Financials,0.009145,113.35,84.11
2880,WLS,TT,,Financials,0.009067,9883.03281,29.25
601601,WLS,C1,,Financials,0.009049,1916.611609,35.06
TPEIR,WLS,GA,,Financials,0.009021,1080.049,7.528
BMRI,WLS,IJ,,Financials,0.008979,36538.84,4250.0
ABG,WLS,SJ,,Financials,0.008877,813.859,19582.0
SLM,WLS,SJ,,Financials,0.008868,1779.907,8945.0
BSF,WLS,AB,,Financials,0.008825,1842.358,18.73
STJ,WLS,LN,,Financials,0.00873,518.401,1322.0
601988,WLS,C1,,Financials,0.008608,12222.419,5.23
000810,WLS,KP,,Financials,0.008556,28.074,451500.0
PRI,WLS,UN,,Financials,0.008487,32.882,269.08
000001,WLS,C2,,Financials,0.008364,5433.657096,11.43
HELN,WLS,SE,,Financials,0.008307,34.73,201.0
WTFC,WLS,UW,,Financials,0.008283,65.7,131.42
SABB,WLS,AB,,Financials,0.008253,995.94,32.4
PZU,WLS,PW,,Financials,0.008205,568.306,55.4
BPOP,WLS,UW,,Financials,0.007996,66.805,124.78
1658,WLS,HK,,Financials,0.007979,12099.4,5.35
WAL,WLS,UN,,Financials,0.007979,104.583,79.53
BMPS,WLS,IM,,Financials,0.007962,987.635,7.266
998,WLS,HK,,Financials,0.007959,9536.796,6.77
WISE,WLS,LN,,Financials,0.007958,628.132,994.5
ICG,WLS,LN,,Financials,0.007949,288.64,2162.0
HDFCLIFE,WLS,IS,,Financials,0.007906,978.44,747.3
SBILIFE,WLS,IS,,Financials,0.007776,397.262,1810.4
5880,WLS,TT,,Financials,0.007772,10302.97361,24.05
ZION,WLS,UW,,Financials,0.007767,145.026,55.83
UMBF,WLS,UW,,Financials,0.007749,68.074,118.67
ERIE,WLS,UW,,Financials,0.007734,25.16,320.45
MPL,WLS,AT,,Financials,0.007705,2537.189,4.83
CRBG,WLS,UN,,Financials,0.007701,249.487,32.18
BSE,WLS,IS,,Financials,0.007701,298.619,2385.0
TLX,WLS,GY,,Financials,0.00763,60.167,114.3
2883,WLS,TT,,Financials,0.007574,15937.946418,15.15
TRYG,WLS,DC,,Financials,0.007565,308.187,165.2
JEF,WLS,UN,,Financials,0.007529,148.069,53.01
300033,WLS,C2,,Financials,0.007423,150.528,366.18
032830,WLS,KP,,Financials,0.007406,68.579,160000.0
BCP,WLS,PL,,Financials,0.007392,8822.098,0.7552
BBL,WLS,TB,,Financials,0.007389,1685.606,149.5
MNG,WLS,LN,,Financials,0.007367,2252.999,256.7
BEZ,WLS,LN,,Financials,0.007364,616.294,938.0
CIFC,WLS,IS,,Financials,0.007336,420.332,1614.2
CFR,WLS,UN,,Financials,0.007331,59.767,127.87
6030,WLS,HK,,Financials,0.007325,1983.429,29.96
COLB,WLS,UW,,Financials,0.007247,294.422595,25.66
CBSH,WLS,UW,,Financials,0.007225,128.668,58.54
PHNX,WLS,LN,,Financials,0.007201,845.616,668.5
ASX,WLS,AT,,Financials,0.007197,193.816,59.06
ONB,WLS,UW,,Financials,0.007175,343.916,21.75
7186,WLS,JT,,Financials,0.007169,1034.703,1102.0
TPG,WLS,UW,,Financials,0.007164,128.357,58.18
SQN,WLS,SE,,Financials,0.007108,11.454,521.5
ALBI,WLS,AB,,Financials,0.007099,955.121,29.06
BEN,WLS,UN,,Financials,0.007072,312.001,23.63
1339,WLS,HK,,Financials,0.007039,8275.984,6.9
600919,WLS,C1,,Financials,0.007003,5138.370849,10.12
601939,WLS,C1,,Financials,0.006949,5931.257242,8.7
CADE,WLS,UN,,Financials,0.00689,180.606,39.77
AXS,WLS,UN,,Financials,0.006867,73.96,96.79
DSY,WLS,SJ,,Financials,0.006866,580.006,21253.0
VOYA,WLS,UN,,Financials,0.006819,95.361,74.54
JXN,WLS,UN,,Financials,0.006708,69.938,99.99
EXO,WLS,NA,,Financials,0.006698,75.889,79.55
PNFP,WLS,UW,,Financials,0.006639,75.899,91.18
002142,WLS,C2,,Financials,0.006571,1849.005421,26.39
SOL,WLS,AT,,Financials,0.006517,267.61804,38.73
CHILE,WLS,CC,,Financials,0.006479,43248.441,148.21
ARNB,WLS,AB,,Financials,0.006469,999.715,25.3
LNC,WLS,UN,,Financials,0.006462,168.78,39.91
8593,WLS,JT,,Financials,0.006435,860.87,1189.0
601688,WLS,C1,,Financials,0.006393,2046.311848,23.2
GLXY,WLS,CT,,Financials,0.006387,157.553,59.24
POLICYBZ,WLS,IS,,Financials,0.006339,335.907,1745.4
601658,WLS,C1,,Financials,0.006339,8316.664,5.66
XP,WLS,UW,,Financials,0.006308,404.43,16.26
AMG,WLS,UN,,Financials,0.006291,27.117,241.83
OMF,WLS,UN,,Financials,0.006238,118.35,54.95
STWD,WLS,UN,,Financials,0.006155,346.651,18.51
NED,WLS,SJ,,Financials,0.006134,464.466,23712.0
5831,WLS,JT,,Financials,0.006081,490.254,1973.0
STB,WLS,NO,,Financials,0.00608,407.337,157.1
8331,WLS,JT,,Financials,0.006028,644.634,1487.5
MTG,WLS,UN,,Financials,0.006022,233.544,26.88
HSX,WLS,LN,,Financials,0.006008,334.484,1410.0
SNV,WLS,UN,,Financials,0.006003,131.888,47.45
MKTX,WLS,UW,,Financials,0.005992,36.266,172.23
POWF,WLS,IS,,Financials,0.005931,1358.261,403.85
PFCIBEST,WLS,CX,,Financials,0.0059,452.122,52880.0
BDO,WLS,PM,,Financials,0.005866,2643.877,134.8
601818,WLS,C1,,Financials,0.005862,12993.908357,3.35
YES,WLS,IS,,Financials,0.005846,22527.572,24.0
8729,WLS,JT,,Financials,0.005822,5993.536,154.5
3328,WLS,HK,,Financials,0.005799,7271.121,6.47
SCR,WLS,FP,,Financials,0.005798,166.222,31.44
PB,WLS,UN,,Financials,0.005688,91.146,65.06
FCFS,WLS,UW,,Financials,0.005688,38.4,154.41
CVC,WLS,NA,,Financials,0.005678,327.234,15.64
RYAN,WLS,UN,,Financials,0.005652,105.918,55.63
HDFCAMC,WLS,IS,,Financials,0.005645,94.578,5520.0
BJHI,WLS,IS,,Financials,0.005605,42.936,12074.0
FAF,WLS,UN,,Financials,0.005581,97.502,59.67
EDEN,WLS,FP,,Financials,0.005568,238.742,21.02
THG,WLS,UN,,Financials,0.005549,32.221,179.52
GBCI,WLS,UN,,Financials,0.005547,121.588,47.56
ESNT,WLS,UN,,Financials,0.005541,97.92,58.99
1336,WLS,HK,,Financials,0.005497,933.271,47.78
PIPR,WLS,UN,,Financials,0.005483,17.176,332.77
RITM,WLS,UN,,Financials,0.005445,526.586,10.78
FNB,WLS,UN,,Financials,0.005423,354.467,15.95
BPSO,WLS,IM,,Financials,0.005419,358.202,13.635
RLI,WLS,UN,,Financials,0.005414,88.714,63.62
RHBBANK,WLS,MK,,Financials,0.005391,3526.816,6.73
MORN,WLS,UW,,Financials,0.005365,24.648,226.9
000776,WLS,C2,,Financials,0.005354,1653.133807,24.05
GBLB,WLS,BB,,Financials,0.005329,61.421,78.2
600016,WLS,C1,,Financials,0.005282,9929.394499,3.95
OZK,WLS,UW,,Financials,0.005269,106.961,51.35
5871,WLS,TT,,Financials,0.00526,1567.148,107.0
IDFCFB,WLS,IS,,Financials,0.005232,6500.59,74.43
LAZ,WLS,UN,,Financials,0.00522,110.673,49.17
JHG,WLS,UN,,Financials,0.005209,123.633,43.92
HUB,WLS,AT,,Financials,0.005172,78.287,105.07
COMI,WLS,EC,,Financials,0.00512,2397.05,105.9
GJF,WLS,NO,,Financials,0.005108,185.387,290.0
7167,WLS,JT,,Financials,0.005104,883.49,918.9
WEX,WLS,UN,,Financials,0.005094,33.872,156.78
RILBA,WLS,DC,,Financials,0.005076,23.611,1447.0
601009,WLS,C1,,Financials,0.00504,3461.79883,10.81
VLY,WLS,UW,,Financials,0.004997,478.313,10.89
6881,WLS,HK,,Financials,0.004982,3496.506,11.56
FOUR,WLS,UN,,Financials,0.004981,65.423,79.37
SLM,WLS,UW,,Financials,0.004944,194.941,26.44
HWC,WLS,UW,,Financials,0.004941,83.4,61.76
601336,WLS,C1,,Financials,0.00493,583.923015,62.7
UBSI,WLS,UW,,Financials,0.004925,138.727,37.01
601229,WLS,C1,,Financials,0.004924,3978.512227,9.19
IIB,WLS,IS,,Financials,0.004922,596.274,763.35
SPL,WLS,PW,,Financials,0.004887,38.613,485.6
REM,WLS,SJ,,Financials,0.00488,497.184,17621.0
5876,WLS,TT,,Financials,0.004875,3731.408,41.65
RECL,WLS,IS,,Financials,0.004872,1208.257,372.95
HOMB,WLS,UN,,Financials,0.004866,182.454,27.8
AUB,WLS,UN,,Financials,0.004855,140.265,36.08
600999,WLS,C1,,Financials,0.00483,2078.161476,17.26
ICICIGI,WLS,IS,,Financials,0.004827,239.668,1862.8
AMUN,WLS,FP,,Financials,0.004815,63.401,68.45
BPI,WLS,PM,,Financials,0.004806,2744.411,106.4
FB,WLS,IS,,Financials,0.004787,2125.346,208.3
601881,WLS,C1,,Financials,0.004774,1979.487,17.91
JYSK,WLS,DC,,Financials,0.004746,42.193,757.0
SIGI,WLS,UW,,Financials,0.004744,59.644,82.92
ABDN,WLS,LN,,Financials,0.004728,1779.223,208.6
BCI,WLS,CC,,Financials,0.004678,104.942,44100.0
SDR,WLS,LN,,Financials,0.004676,919.899,399.0
5844,WLS,JT,,Financials,0.004674,243.184,3057.0
8354,WLS,JT,,Financials,0.004643,170.683,4327.0
IGG,WLS,LN,,Financials,0.004643,338.083,1078.0
2801,WLS,TT,,Financials,0.004631,7201.61715,20.5
ONEX,WLS,CT,,Financials,0.004624,56.75,119.06
MC,WLS,UN,,Financials,0.00462,73.331,65.68
ABCB,WLS,UN,,Financials,0.004609,65.021,73.89
000166,WLS,C2,,Financials,0.004606,6310.064477,5.42
7181,WLS,JT,,Financials,0.004601,176.928,4136.0
WTM,WLS,UN,,Financials,0.00459,2.491,1920.6801
MCX,WLS,IB,,Financials,0.004556,48.499,8688.75
DFY,WLS,CT,,Financials,0.004539,96.251,68.92
5838,WLS,JT,,Financials,0.004495,88.535,8075.0
MAXF,WLS,IS,,Financials,0.004474,261.626,1581.7
RBI,WLS,AV,,Financials,0.004471,135.667,29.7
HLNE,WLS,UW,,Financials,0.004461,39.132,118.85
BEN,WLS,AT,,Financials,0.004414,537.526,13.06
AUBANK,WLS,IS,,Financials,0.004398,532.917,763.25
601169,WLS,C1,,Financials,0.004385,5920.035596,5.5
138040,WLS,KP,,Financials,0.004346,57.8,111400.0
INDUA,WLS,SS,,Financials,0.004319,111.143,385.6
AX,WLS,UN,,Financials,0.004307,53.861,83.37
3908,WLS,HK,,Financials,0.004299,1591.164,21.92
RDN,WLS,UN,,Financials,0.004297,132.424,33.83
INVP,WLS,LN,,Financials,0.004293,587.176,574.0
GFINBURO,WLS,MF,,Financials,0.004292,1700.239,48.36
BOB,WLS,IS,,Financials,0.004257,1474.697,266.95
600926,WLS,C1,,Financials,0.004248,2029.720714,15.54
HALKB,WLS,TI,,Financials,0.004237,6934.778,26.64
MAP,WLS,SQ,,Financials,0.004232,916.548,4.162
STEP,WLS,UW,,Financials,0.004224,68.625,64.16
SOF,WLS,BB,,Financials,0.004222,15.558214,244.6
BGN,WLS,IM,,Financials,0.004178,78.278,48.1
INDUC,WLS,SS,,Financials,0.004168,107.246,385.7
601995,WLS,C1,,Financials,0.00416,818.591883,37.74
AZA,WLS,SS,,Financials,0.00416,111.99,368.6
UPST,WLS,UW,,Financials,0.00413,82.206,52.37
KTB,WLS,TB,,Financials,0.004097,5634.008,24.8
AKBNK,WLS,TI,,Financials,0.004088,3080.973,57.85
ASB,WLS,UN,,Financials,0.004059,161.458,26.21
CBQK,WLS,QD,,Financials,0.004055,3386.806,4.55
DUBK,WLS,QD,,Financials,0.004053,4352.696,3.538
MARK,WLS,QD,,Financials,0.004046,6599.161,2.33
STNE,WLS,UW,,Financials,0.004038,235.162,17.9
SNEX,WLS,UW,,Financials,0.004029,42.3,99.29
OSCR,WLS,UN,,Financials,0.004027,204.389,20.54
PAYTM,WLS,IS,,Financials,0.00402,300.567,1236.9
BGEO,WLS,LN,,Financials,0.004014,40.162,7845.0
SDF,WLS,AT,,Financials,0.004004,1047.468,6.08
BSAN,WLS,CC,,Financials,0.003989,61853.125,63.8
SYDB,WLS,DC,,Financials,0.003953,49.815,534.0
600015,WLS,C1,,Financials,0.003937,4456.179972,6.56
TAWUNIYA,WLS,AB,,Financials,0.003911,111.205,137.5
FFIN,WLS,UW,,Financials,0.003904,120.631,33.74
BBDC3,WLS,BS,,Financials,0.003876,1485.614,14.59
BOUBYAN,WLS,KK,,Financials,0.003872,1767.884,701.0
FLG,WLS,UN,,Financials,0.00387,337.061,11.97
SFBS,WLS,UN,,Financials,0.003851,50.1,80.14
OUT,WLS,SJ,,Financials,0.003851,933.497,7406.0
FHI,WLS,UN,,Financials,0.003835,76.088,52.54
BMED,WLS,IM,,Financials,0.003779,198.724,17.14
SAVE,WLS,SS,,Financials,0.003776,132.024,283.8
BJAZ,WLS,AB,,Financials,0.003761,1139.235,12.91
AZM,WLS,IM,,Financials,0.003752,102.774,32.9
HARL,WLS,IT,,Financials,0.003749,110.308,11540.0
PJT,WLS,UN,,Financials,0.003745,22.635,172.47
1988,WLS,HK,,Financials,0.003725,7316.982,4.13
CBK,WLS,IS,,Financials,0.003718,2699.382,127.39
UCB,WLS,UN,,Financials,0.003703,120.542,32.02
CNO,WLS,UN,,Financials,0.003698,96.129,40.1
TCBI,WLS,UW,,Financials,0.003666,44.912,85.1
ALMB,WLS,DC,,Financials,0.003664,1358.026,18.16
MUTH,WLS,IS,,Financials,0.003651,106.956,3156.8999
005830,WLS,KP,,Financials,0.003644,40.564,133100.0
FIBI,WLS,IT,,Financials,0.003643,51.812,23870.0
Q*,WLS,MF,,Financials,0.003639,400.0,174.26
IBOC,WLS,UW,,Financials,0.003634,56.394,67.18
QIIK,WLS,QD,,Financials,0.003615,1264.8,10.86
BBSE3,WLS,BS,,Financials,0.00361,616.2,32.76
AGO,WLS,UN,,Financials,0.00361,45.951,81.89
LUNDB,WLS,SS,,Financials,0.003609,71.86,498.4
8359,WLS,JT,,Financials,0.003577,391.385,1453.5
KOMB,WLS,CK,,Financials,0.003565,75.355,1036.0
HLBK,WLS,MK,,Financials,0.003538,754.672,20.64
ZIP,WLS,AT,,Financials,0.003531,1167.639,4.81
CLIS,WLS,IT,,Financials,0.003508,68.186,17470.0
300803,WLS,C2,,Financials,0.003481,167.511627,154.3
CGF,WLS,AT,,Financials,0.003469,624.795,8.83
CIBEST,WLS,CX,,Financials,0.003447,225.723,61880.0
EBC,WLS,UW,,Financials,0.003444,193.147,18.59
2611,WLS,HK,,Financials,0.003436,1823.284,15.29
BBNI,WLS,IJ,,Financials,0.003408,14847.287,3970.0
IGM,WLS,CT,,Financials,0.003376,95.619,51.59
GNW,WLS,UN,,Financials,0.003372,404.999,8.68
8334,WLS,JT,,Financials,0.003349,339.32,1570.0
EEFT,WLS,UW,,Financials,0.003342,40.438,86.15
CMBN,WLS,SE,,Financials,0.003323,29.982,93.15
LMND,WLS,UN,,Financials,0.003315,64.622,53.47
2834,WLS,TT,,Financials,0.0033,6722.63342,15.65
MANTA,WLS,FH,,Financials,0.00329,502.697,5.898
071050,WLS,KP,,Financials,0.003288,33.476,145500.0
000617,WLS,C2,,Financials,0.003287,2198.845,11.1
AMM,WLS,MK,,Financials,0.003281,2469.34,5.85
FBP,WLS,UN,,Financials,0.003276,157.821,21.64
600958,WLS,C1,,Financials,0.003267,2091.455201,11.6
8253,WLS,JT,,Financials,0.003264,133.553,3887.0
002736,WLS,C2,,Financials,0.003244,1689.064,14.26
BGC,WLS,UW,,Financials,0.003238,372.54,9.06
RNST,WLS,UN,,Financials,0.003232,92.957,36.25
VCTR,WLS,UW,,Financials,0.00323,49.953,67.41
6886,WLS,HK,,Financials,0.003226,1255.902,20.84
601066,WLS,C1,,Financials,0.003225,894.043,26.79
TBBK,WLS,UW,,Financials,0.003225,43.753,76.85
INDB,WLS,UW,,Financials,0.003224,48.858,68.8
OMU,WLS,SJ,,Financials,0.003212,4306.735,1339.0
BCVN,WLS,SE,,Financials,0.003209,28.238,95.5
NEXI,WLS,IM,,Financials,0.003176,575.692,4.973
MBK,WLS,PW,,Financials,0.003176,13.149,926.8
BUPA,WLS,AB,,Financials,0.003171,77.488,160.0
TTB,WLS,TB,,Financials,0.003168,58722.055,1.84
FULT,WLS,UW,,Financials,0.003156,179.481,18.33
CATY,WLS,UW,,Financials,0.003138,66.74,49.01
SUF,WLS,IS,,Financials,0.003132,65.685,4409.5
SIBC,WLS,AB,,Financials,0.003123,870.492,14.03
5830,WLS,JT,,Financials,0.003115,235.032,2108.0
PFSI,WLS,UN,,Financials,0.003069,27.921,114.57
UNI,WLS,SQ,,Financials,0.003027,1181.884,2.308
PNB,WLS,IS,,Financials,0.003022,2383.505,117.24
FTK,WLS,GY,,Financials,0.002992,87.953,30.66
PLMR,WLS,UW,,Financials,0.002989,26.02,119.74
WSBC,WLS,UW,,Financials,0.002982,93.25,33.34
BOQ,WLS,AT,,Financials,0.002965,653.087,7.22
601825,WLS,C1,,Financials,0.002949,2700.444443,8.11
FRHC,WLS,UR,,Financials,0.002946,17.98,170.83
8252,WLS,JT,,Financials,0.002942,156.009,2999.5
ITUB3,WLS,BS,,Financials,0.00293,495.234,33.09
1776,WLS,HK,,Financials,0.00293,1168.667,20.34
323410,WLS,KP,,Financials,0.002928,187.781,23100.0
FHB,WLS,UW,,Financials,0.00292,124.689,24.41
PLUS,WLS,LN,,Financials,0.002906,70.769,3224.0
6818,WLS,HK,,Financials,0.002898,7300.064,3.22
VONN,WLS,SE,,Financials,0.002889,39.672,61.2
KMPR,WLS,UN,,Financials,0.002879,60.842,49.33
WSFS,WLS,UW,,Financials,0.002871,56.056,53.39
APAM,WLS,UN,,Financials,0.002866,68.536,43.6
BKU,WLS,UN,,Financials,0.002859,74.483,40.02
CBU,WLS,UN,,Financials,0.002852,52.145,57.01
BBAJIOO,WLS,MF,,Financials,0.002846,1189.932,45.82
KBCA,WLS,BB,,Financials,0.002841,38.39,66.7
024110,WLS,KP,,Financials,0.002827,220.781,18970.0
QLT,WLS,LN,,Financials,0.002826,1256.085,176.6
601838,WLS,C1,,Financials,0.002795,1186.761901,17.49
601788,WLS,C1,,Financials,0.002794,1093.875675,18.97
JUST,WLS,LN,,Financials,0.002788,1034.83,211.5
RF,WLS,FP,,Financials,0.002774,40.2,62.2
NATL,WLS,UN,,Financials,0.002766,72.588,39.72
BXMT,WLS,UN,,Financials,0.00276,160.114,17.97
CDSL,WLS,IS,,Financials,0.002743,158.012,1605.3
966,WLS,HK,,Financials,0.00274,1392.503,15.96
VZN,WLS,SE,,Financials,0.002737,14.539,158.2
EMG,WLS,LN,,Financials,0.002719,1115.817,191.3
TBCG,WLS,LN,,Financials,0.002703,47.257,4490.0
NWL,WLS,AT,,Financials,0.00269,131.575,32.51
7164,WLS,JT,,Financials,0.002688,132.967,3216.0
INBK,WLS,IS,,Financials,0.00265,315.77,776.25
AMP,WLS,AT,,Financials,0.002649,2515.534,1.675
SBCF,WLS,UW,,Financials,0.002648,88.2,31.3
